Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2020-12-10 13:15:24.762374	10.243055555555557	14.756944444444443	19.791666666666664	9.722222222222221	69.96527777777777	39.75694444444444	2020-12-10 13:27:30.446017	S201210
