Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2020-03-02 12:46:34.823222	79.51388888888889	100.0	19.791666666666664	35.24305555555556	0.0	14.930555555555557	2020-03-02 12:56:11.730622	S200302
