Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	23:47.6	24.65277778	14.75694444	39.75694444	14.58333333	0	4.513888889	33:58.7	S200306
