Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2020-11-20 13:22:55.024674	20.486111111111114	40.27777777777777	46.18055555555556	80.03472222222223	72.04861111111111	22.916666666666664	2020-11-20 13:32:31.612179	S201120
