Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2020-03-09 13:01:18.685619	75.0	70.48611111111111	67.01388888888889	76.38888888888889	53.298611111111114	59.548611111111114	2020-03-09 13:10:29.473850	S200309
