Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2020-02-21 10:40:50.034508	62.15277777777777	80.20833333333333	30.381944444444443	85.24305555555556	79.6875	79.86111111111111	2020-02-21 10:50:39.910673	S200221
