Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2020-02-03 10:45:14.944483	0.0	39.58333333333333	29.6875	0.347222222222221	49.826388888888886	0.0	2020-02-03 10:55:48.126874	S200203
