Duration	Rest_Start	Rest_Drowsiness	Rest_Absorption_External	Rest_Absorption_Internal	Rest_Absorption_Body	Rest_Mind_Wandering	Rest_Mind_Focus	Rest_End	Participant_ID
8	2021-03-16 13:51:52.314589	22.22222222222222	77.25694444444444	77.60416666666667	45.83333333333333	78.125	64.93055555555556	2021-03-16 14:01:05.973099	S210316
